,ObjectID,Title,ConstituentID,Artist,Date,Classification,Department,style,genre,floor,room
476,37028,Untitled,5047,Mark Rothko,1969,Drawing,Drawings & Prints,Expressionism,landscape,4th floor,404
477,37042,Untitled,5047,Mark Rothko,1968,Drawing,Drawings & Prints,Expressionism,landscape,4th floor,420
478,73046,Dark Trees at Noon,5268,Karl Schrag,1961,Print,Drawings & Prints,Expressionism,landscape,4th floor,417
479,74159,New England Landscape II,3296,Yasuo Kuniyoshi,1941,Print,Drawings & Prints,Expressionism,landscape,4th floor,416
480,74902,Woods and Open Sea,5268,Karl Schrag,1962,Print,Drawings & Prints,Expressionism,landscape,4th floor,418
481,85608,Landscape (Paysage),1633,Jean Dubuffet,1951,Drawing,Drawings & Prints,Expressionism,landscape,4th floor,402
482,5638,Psychedelic Cloud,3859,Peter Max,1967,Design,Architecture & Design,Pop Art,landscape,4th floor,410
483,76637,Standard Station,5086,Edward Ruscha,1966,Print,Drawings & Prints,Pop Art,landscape,4th floor,415
484,34762,Caribbean Landscape,3821,André Masson,1941,Drawing,Drawings & Prints,Surrealism,landscape,4th floor,418
485,70760,Villa d'Este,3821,André Masson,1958,Print,Drawings & Prints,Surrealism,landscape,4th floor,405
486,73224,Mist in the Valley of the Arc,3821,André Masson,1956,Print,Drawings & Prints,Surrealism,landscape,4th floor,414
487,69324,Hespéride,3821,André Masson,1947,Print,Drawings & Prints,Surrealism,mythological painting,4th floor,410
488,72333,La Femme Tondue,4742,Antoine Prinner,1946,Print,Drawings & Prints,Cubism,nude painting (nu),4th floor,412
489,29467,"Bather (plate, page 49) from the illustrated book Non Vouloir",4609,Pablo Picasso,1942,Illustrated Book,Drawings & Prints,Surrealism,nude painting (nu),4th floor,408
490,73208,Green Nude,3821,André Masson,1956,Print,Drawings & Prints,Surrealism,nude painting (nu),4th floor,415
491,192667,"Reading Position for Second Degree Burn, Stage I and Stage II, Book, Skin, Solar Energy. Exposure Time: 5 Hours, Jones Beach, New York, Photodocumentation",4415,Dennis Oppenheim,1970,Photograph,Photography,Conceptual Art,performance,4th floor,421
492,127407,"Music by Alison, performed during Fully Guaranteed 12 Fluxus Concerts, New York, May 23, 1964",36471,Alison Knowles,1964,Photograph,Drawings & Prints,Neo-Dada,performance,4th floor,414
493,45258,Pleasures and Terrors of Levitation,5456,Aaron Siskind,1954,Photograph,Photography,Abstract Expressionism,photo,4th floor,407
494,46975,Chicago,5456,Aaron Siskind,1952,Photograph,Photography,Abstract Expressionism,photo,4th floor,413
495,48676,Pleasures and Terrors of Levitation 55,5456,Aaron Siskind,1956,Photograph,Photography,Abstract Expressionism,photo,4th floor,413
496,49141,Gloucester,5456,Aaron Siskind,1944,Photograph,Photography,Abstract Expressionism,photo,4th floor,421
497,49238,New York,5456,Aaron Siskind,1946,Photograph,Photography,Abstract Expressionism,photo,4th floor,412
498,49256,Chicago,5456,Aaron Siskind,1956,Photograph,Photography,Abstract Expressionism,photo,4th floor,411
499,49422,"Rome, Arch of Constantine 3",5456,Aaron Siskind,1967,Photograph,Photography,Abstract Expressionism,photo,4th floor,409
500,49490,Chicago,5456,Aaron Siskind,1952,Photograph,Photography,Abstract Expressionism,photo,4th floor,411
501,52751,Pleasures and Terrors of Levitation 50,5456,Aaron Siskind,1965,Photograph,Photography,Abstract Expressionism,photo,4th floor,420
502,57270,Chicago 6,5456,Aaron Siskind,1961,Photograph,Photography,Abstract Expressionism,photo,4th floor,404
503,56388,Untitled,4617,Otto Piene,1959,Photograph,Photography,Op Art,photo,4th floor,412
504,68671,Self-Portrait,6246,Andy Warhol,1966,Print,Drawings & Prints,Pop Art,photo,4th floor,418
505,51258,"Richmond, California",3373,Dorothea Lange,1942,Photograph,Photography,Social Realism,photo,4th floor,404
506,51431,"Richmond, California",3373,Dorothea Lange,1942,Photograph,Photography,Social Realism,photo,4th floor,409
507,51471,"Richmond, California",3373,Dorothea Lange,1944,Photograph,Photography,Social Realism,photo,4th floor,403
508,51490,"Richmond, California",3373,Dorothea Lange,1944,Photograph,Photography,Social Realism,photo,4th floor,417
509,51938,"Richmond, California",3373,Dorothea Lange,1942,Photograph,Photography,Social Realism,photo,4th floor,413
510,52047,"Richmond, California",3373,Dorothea Lange,1942,Photograph,Photography,Social Realism,photo,4th floor,415
511,54692,"Richmond, California",3373,Dorothea Lange,1942,Photograph,Photography,Social Realism,photo,4th floor,414
512,55588,Untitled (Utah),3373,Dorothea Lange,1941,Photograph,Photography,Social Realism,photo,4th floor,403
513,55726,Untitled (Egypt),3373,Dorothea Lange,1963,Photograph,Photography,Social Realism,photo,4th floor,412
514,57163,"Richmond, California",3373,Dorothea Lange,1942,Photograph,Photography,Social Realism,photo,4th floor,403
515,46423,The Wall,5520,Frederick Sommer,1951,Photograph,Photography,Surrealism,photo,4th floor,417
516,46856,Fighting Centaur,5520,Frederick Sommer,1952,Photograph,Photography,Surrealism,photo,4th floor,410
517,46895,Livia,5520,Frederick Sommer,1948,Photograph,Photography,Surrealism,photo,4th floor,401
518,46905,Medallion,5520,Frederick Sommer,1948,Photograph,Photography,Surrealism,photo,4th floor,401
519,46962,Untitled,5520,Frederick Sommer,1940,Photograph,Photography,Surrealism,photo,4th floor,404
520,46989,All Children Are Ambassadors,5520,Frederick Sommer,1950,Photograph,Photography,Surrealism,photo,4th floor,421
521,47066,Ondine,5520,Frederick Sommer,1950,Photograph,Photography,Surrealism,photo,4th floor,414
522,47360,Max Ernst,5520,Frederick Sommer,1946,Photograph,Photography,Surrealism,photo,4th floor,414
523,47919,Dali Atomicus,2470,Philippe Halsman,1948,Photograph,Photography,Surrealism,photo,4th floor,401
524,47955,Jean Cocteau,2470,Philippe Halsman,1949,Photograph,Photography,Surrealism,photo,4th floor,410
525,51371,Charis,6329,Edward Weston,1942,Photograph,Photography,Surrealism,photo,4th floor,401
526,51710,Untitled,5520,Frederick Sommer,1962,Photograph,Photography,Surrealism,photo,4th floor,417
527,51728,Lee Nevin,5520,Frederick Sommer,1963,Photograph,Photography,Surrealism,photo,4th floor,401
528,51873,Richard Nixon,2470,Philippe Halsman,1967,Photograph,Photography,Surrealism,photo,4th floor,414
529,53101,Sand Dunes,6327,Brett Weston,1947,Photograph,Photography,Surrealism,photo,4th floor,407
530,193251,Untitled I,32825,Nalini Malani,1970,Photograph,Photography,Op Art,"photo, abstract",4th floor,401
531,29922,Portrait of Jacqueline in Profile (frontispiece) from the illustrated book À Haute Flamme,4609,Pablo Picasso,1955,Illustrated Book,Drawings & Prints,Cubism,portrait,4th floor,412
532,35587,Untitled,4609,Pablo Picasso,1969,Drawing,Drawings & Prints,Cubism,portrait,4th floor,406
533,63558,Head,5627,Saul Steinberg,1945,Print,Drawings & Prints,Cubism,portrait,4th floor,421
534,82661,Untitled,4609,Pablo Picasso,1962,Print,Drawings & Prints,Cubism,portrait,4th floor,407
535,33051,Female Head,4609,Pablo Picasso,1940,Drawing,Drawings & Prints,Expressionism,portrait,4th floor,417
536,33413,Seated Woman,3213,Willem de Kooning,1952,Drawing,Drawings & Prints,Expressionism,portrait,4th floor,417
537,37538,Annette,2141,Alberto Giacometti,1954,Drawing,Drawings & Prints,Expressionism,portrait,4th floor,407
538,65247,Blind Botanist,5366,Ben Shahn,1961,Print,Drawings & Prints,Expressionism,portrait,4th floor,412
539,70598,Head,3832,Henri Matisse,1951,Print,Drawings & Prints,Expressionism,portrait,4th floor,402
540,70730,Diego,2141,Alberto Giacometti,1964,Print,Drawings & Prints,Expressionism,portrait,4th floor,413
541,95958,The Painter's Mother,1993,Lucian Freud,1940,Drawing,Drawings & Prints,Expressionism,portrait,4th floor,409
542,5341,Untitled (Bob Dylan),3859,Peter Max,1967,Design,Architecture & Design,Pop Art,portrait,4th floor,417
543,5635,Toulouse Lautrec,3859,Peter Max,1966,Design,Architecture & Design,Pop Art,portrait,4th floor,402
544,61240,Marilyn Monroe,6246,Andy Warhol,1967,Print,Drawings & Prints,Pop Art,portrait,4th floor,403
545,84127,Cagney,6246,Andy Warhol,1962,Print,Drawings & Prints,Pop Art,portrait,4th floor,411
546,35462,Girl with Leaves,1993,Lucian Freud,1948,Drawing,Drawings & Prints,Surrealism,portrait,4th floor,420
547,78143,Portraits of the Artists from Ten from Leo Castelli,6246,Andy Warhol,1967,Print,Drawings & Prints,Pop Art,"portrait, self-portrait",4th floor,417
548,4941,Diary of a Shinjuku Burglar,6502,Tadanori Yokoo,1968,Design,Architecture & Design,Pop Art,poster,4th floor,406
549,4946,The Silly Generation,6502,Tadanori Yokoo,1970,Design,Architecture & Design,Pop Art,poster,4th floor,408
550,4957,Stranger From The Wilderness,6502,Tadanori Yokoo,1967,Design,Architecture & Design,Pop Art,poster,4th floor,415
551,4975,Anniversary Performance of the Garumella Dance Company,6502,Tadanori Yokoo,1970,Design,Architecture & Design,Pop Art,poster,4th floor,413
552,4979,Ballad Dedicated To An Amputated Little Finger,6502,Tadanori Yokoo,1967,Design,Architecture & Design,Pop Art,poster,4th floor,408
553,5351,Penney's Rainbow Lane,3859,Peter Max,1967,Design,Architecture & Design,Pop Art,poster,4th floor,412
554,6226,"The Rose-Colored Dance, A La Maison De M. Civecawa (Poster for a performance by Tatsumi Hijikata's butoh dance company)",6502,Tadanori Yokoo,1966,Design,Architecture & Design,Pop Art,poster,4th floor,410
555,6730,Poster for a Happening,6502,Tadanori Yokoo,1968,Design,Architecture & Design,Pop Art,poster,4th floor,418
556,7949,B:1/B:2,6502,Tadanori Yokoo,1964,Design,Architecture & Design,Pop Art,poster,4th floor,402
557,7957,Koshimaki-Osen,6502,Tadanori Yokoo,1966,Design,Architecture & Design,Pop Art,poster,4th floor,408
558,7959,"The City and Design, The Wonders of Life on Earth, Isamu Kurita",6502,Tadanori Yokoo,1966,Design,Architecture & Design,Pop Art,poster,4th floor,419
559,9006,Paris Review,6246,Andy Warhol,1967,Design,Architecture & Design,Pop Art,poster,4th floor,401
560,37835,Satan,3349,Wifredo Lam,1942,Drawing,Drawings & Prints,Cubism,religious painting,4th floor,401
561,140961,Hair,710,Louise Bourgeois,1950,Drawing,Drawings & Prints,Conceptual Art,sculpture,4th floor,415
562,5710,"(Exhibition, 1955)",3772,Marino Marini,1955,Design,Architecture & Design,Expressionism,sculpture,4th floor,419
563,38595,The City Square,2141,Alberto Giacometti,1949,Drawing,Drawings & Prints,Expressionism,sculpture,4th floor,415
564,64191,Family Group,4071,Henry Moore,1950,Print,Drawings & Prints,Expressionism,sculpture,4th floor,405
565,38145,Untitled,2373,Robert Grosvenor,1969,Drawing,Drawings & Prints,Minimalism,sculpture,4th floor,413
566,38350,Untitled,5493,Richard Smith,1967,Drawing,Drawings & Prints,Minimalism,sculpture,4th floor,404
567,45924,Untitled,5485,Keith Smith,1965,Photograph,Photography,Minimalism,sculpture,4th floor,419
568,50704,(Dr. Albert Schweitzer at a table),5496,W. Eugene Smith,1954,Photograph,Photography,Minimalism,sculpture,4th floor,414
569,50726,(Dr. Albert Schweitzer at a table),5496,W. Eugene Smith,1954,Photograph,Photography,Minimalism,sculpture,4th floor,420
570,50749,(Two children and headless doll),5496,W. Eugene Smith,1955,Photograph,Photography,Minimalism,sculpture,4th floor,414
571,54581,(Death),5496,W. Eugene Smith,1950,Photograph,Photography,Minimalism,sculpture,4th floor,411
572,54670,(Woman drinking),5496,W. Eugene Smith,1954,Photograph,Photography,Minimalism,sculpture,4th floor,412
573,54705,(Family in yard),5496,W. Eugene Smith,1953,Photograph,Photography,Minimalism,sculpture,4th floor,413
574,54713,(Baby in crib),5496,W. Eugene Smith,1951,Photograph,Photography,Minimalism,sculpture,4th floor,418
575,54747,(Man in bandages in church),5496,W. Eugene Smith,1944,Photograph,Photography,Minimalism,sculpture,4th floor,417
576,54768,(Childbirth),5496,W. Eugene Smith,1951,Photograph,Photography,Minimalism,sculpture,4th floor,421
577,55375,(Man in bandages on cot in church),5496,W. Eugene Smith,1944,Photograph,Photography,Minimalism,sculpture,4th floor,414
578,78092,Untitled,5481,Gordon A. Smith,1967,Print,Drawings & Prints,Minimalism,sculpture,4th floor,401
579,134484,Untitled,5480,David Smith,1952,Print,Drawings & Prints,Minimalism,sculpture,4th floor,416
580,289070,Untitled,2373,Robert Grosvenor,1967,Drawing,Drawings & Prints,Minimalism,sculpture,4th floor,419
581,59579,Untitled,366,Georg Baselitz,1967,Print,Drawings & Prints,Neo-Expressionism,sculpture,4th floor,420
582,28776,Notes,4397,Claes Oldenburg,1968,Illustrated Book,Drawings & Prints,Pop Art,sculpture,4th floor,404
583,36331,Hamburger,4397,Claes Oldenburg,1962,Drawing,Drawings & Prints,Pop Art,sculpture,4th floor,419
584,68416,Lipstick (Ascending) on Caterpillar Track,4397,Claes Oldenburg,1969,Print,Drawings & Prints,Pop Art,sculpture,4th floor,413
585,71550,Turtle Cup,4734,Ken Price,1968,Print,Drawings & Prints,Pop Art,sculpture,4th floor,419
586,109708,Untitled,3591,Richard Long,1970,Print,Drawings & Prints,Post-Minimalism,sculpture,4th floor,402
587,5750,"(Exhibition of recent work, Rome, 1955)",5094,Mario Russo,1955,Design,Architecture & Design,Expressionism,self-portrait,4th floor,416
588,53284,Untitled,797,John Brook,1956,Photograph,Photography,Expressionism,self-portrait,4th floor,414
589,53295,Untitled,797,John Brook,1960,Photograph,Photography,Expressionism,self-portrait,4th floor,409
590,34006,Untitled,3787,Agnes Martin,1960,Drawing,Drawings & Prints,Abstract Expressionism,sketch and study,4th floor,407
591,37312,Untitled,3787,Agnes Martin,1952,Drawing,Drawings & Prints,Abstract Expressionism,sketch and study,4th floor,410
592,95957,Stephen Spender,1993,Lucian Freud,1940,Drawing,Drawings & Prints,Expressionism,sketch and study,4th floor,402
593,33892,The Solomon R. Guggenheim Museum,2481,Richard Hamilton,1966,Drawing,Drawings & Prints,Pop Art,sketch and study,4th floor,402
594,33901,The Solomon R. Guggenheim Museum,2481,Richard Hamilton,1966,Drawing,Drawings & Prints,Pop Art,sketch and study,4th floor,418
595,33914,The Solomon R. Guggenheim Museum,2481,Richard Hamilton,1966,Drawing,Drawings & Prints,Pop Art,sketch and study,4th floor,418
596,33923,The Solomon R. Guggenheim Museum,2481,Richard Hamilton,1966,Drawing,Drawings & Prints,Pop Art,sketch and study,4th floor,419
597,38748,The Solomon R. Guggenheim -- Architect's visual,2481,Richard Hamilton,1965,Drawing,Drawings & Prints,Pop Art,sketch and study,4th floor,407
598,72399,The Solomon R. Guggenheim,2481,Richard Hamilton,1965,Print,Drawings & Prints,Pop Art,sketch and study,4th floor,413
599,59733,Woman Machine-Gunner in a State of Grace (Mitrailleuse en état de grâce),452,Hans Bellmer,1954,Print,Drawings & Prints,Surrealism,sketch and study,4th floor,414
600,63091,Variations on a Doll's Game,452,Hans Bellmer,1950,Print,Drawings & Prints,Surrealism,sketch and study,4th floor,403
601,78113,The Woman at the Cathedral,452,Hans Bellmer,1948,Print,Drawings & Prints,Surrealism,sketch and study,4th floor,407
602,78114,Rose ou Vert la nuit,452,Hans Bellmer,1966,Print,Drawings & Prints,Surrealism,sketch and study,4th floor,417
603,10069,Plate (page 13) from LE TIR À L'ARC,744,Georges Braque,1960,Illustrated Book,Drawings & Prints,Cubism,still life,4th floor,420
604,10070,Plate (page 21) from LE TIR À L'ARC,744,Georges Braque,1960,Illustrated Book,Drawings & Prints,Cubism,still life,4th floor,401
605,22016,Plate (folio 11 verso) from Milarepa,744,Georges Braque,1950,Illustrated Book,Drawings & Prints,Cubism,still life,4th floor,401
606,22043,Plate (page 7) from LES PAROLES TRANSPARENTES,744,Georges Braque,1955,Illustrated Book,Drawings & Prints,Cubism,still life,4th floor,404
607,22045,Plate (page 11) from LES PAROLES TRANSPARENTES,744,Georges Braque,1955,Illustrated Book,Drawings & Prints,Cubism,still life,4th floor,411
608,22046,Plate (page 35) from LES PAROLES TRANSPARENTES,744,Georges Braque,1955,Illustrated Book,Drawings & Prints,Cubism,still life,4th floor,410
609,22115,Plate (page 23) from Août (August),744,Georges Braque,1958,Illustrated Book,Drawings & Prints,Cubism,still life,4th floor,420
610,22120,Plate (page 9) from DESCENTE AUX ENFERS,744,Georges Braque,1961,Illustrated Book,Drawings & Prints,Cubism,still life,4th floor,420
611,22124,Plate (page 77) from DESCENTE AUX ENFERS,744,Georges Braque,1961,Illustrated Book,Drawings & Prints,Cubism,still life,4th floor,402
612,31707,Plate (page 21) from Du Cubisme (On Cubism),744,Georges Braque,1947,Illustrated Book,Drawings & Prints,Cubism,still life,4th floor,419
613,68016,Flowers (for U.C.L.A.) (Fleurs [for U.C.L.A.]),4609,Pablo Picasso,1961,Print,Drawings & Prints,Cubism,still life,4th floor,411
614,34722,Untitled,4108,Robert Morris,1969,Drawing,Drawings & Prints,Expressionism,still life,4th floor,419
615,58925,Untitled,4109,Wright Morris,1951,Photograph,Photography,Expressionism,still life,4th floor,410
616,90713,Untitled,4108,Robert Morris,1969,Drawing,Drawings & Prints,Expressionism,still life,4th floor,417
617,117084,Untitled,4108,Robert Morris,1961,Drawing,Drawings & Prints,Expressionism,still life,4th floor,413
618,117085,Untitled,4108,Robert Morris,1962,Drawing,Drawings & Prints,Expressionism,still life,4th floor,414
619,133797,Untitled,4108,Robert Morris,1962,Drawing,Drawings & Prints,Expressionism,still life,4th floor,416
620,100270,Book,2419,Philip Guston,1968,Drawing,Drawings & Prints,Neo-Expressionism,still life,4th floor,402
621,66511,Ale Cans,2923,Jasper Johns,1964,Print,Drawings & Prints,Pop Art,still life,4th floor,414
622,66551,Ale Cans,2923,Jasper Johns,1964,Print,Drawings & Prints,Pop Art,still life,4th floor,417
623,66586,Ale Cans,2923,Jasper Johns,1964,Print,Drawings & Prints,Pop Art,still life,4th floor,407
624,85004,A Wheatfield on a Summer's Afternoon. Study for backdrop for Scene III of the ballet Aleko,1055,Marc Chagall,1942,Drawing,Drawings & Prints,Expressionism,symbolic painting,4th floor,411
625,400198,Unite,131723,Barbara Jones-Hogu,1969,Print,Drawings & Prints,Pop Art,symbolic painting,4th floor,418
626,400206,Untitled,131723,Barbara Jones-Hogu,1969,Print,Drawings & Prints,Pop Art,symbolic painting,4th floor,415
627,127864,Untitled,2486,David Hammons,1969,Drawing,Drawings & Prints,Post-Minimalism,symbolic painting,4th floor,413
628,64804,Max Ernst,1752,Max Ernst,1950,Print,Drawings & Prints,Surrealism,symbolic painting,4th floor,419
629,72803,Metamorphosis,3821,André Masson,1963,Print,Drawings & Prints,Surrealism,symbolic painting,4th floor,419
630,3412,Prayer Rug,2631,Sheila Hicks,1965,Design,Architecture & Design,Minimalism,tapestry,4th floor,408
631,60552,Encounter,1757,M. C. Escher,1944,Print,Drawings & Prints,Op Art,tessellation,4th floor,417
632,6476,The Visionaries at the East Hampton Gallery,3859,Peter Max,1967,Design,Architecture & Design,Pop Art,tessellation,4th floor,403
633,6484,"1 2 3 Infinity, The Contemporaries",3859,Peter Max,1967,Design,Architecture & Design,Pop Art,tessellation,4th floor,412
634,7221,#12 Captain Midnight,3859,Peter Max,1966,Design,Architecture & Design,Pop Art,tessellation,4th floor,419
